	UD_Afrikaans	UD_Ancient_Greek-PROIEL	UD_Arabic	UD_Arabic-NYUAD	UD_Basque	UD_Belarusian	UD_Bulgarian	UD_Buryat	UD_Cantonese	UD_Catalan	UD_Chinese	UD_Chinese-CFL	UD_Chinese-HK	UD_Chinese-PUD	UD_Croatian	UD_Czech	UD_Czech-CAC	UD_Czech-CLTT	UD_Czech-FicTree	UD_Czech-PUD	UD_Danish	UD_Dutch	UD_Dutch-LassySmall	UD_English	UD_English-LinES	UD_English-PUD	UD_English-ParTUT	UD_Estonian	UD_Finnish	UD_Finnish-PUD	UD_French	UD_French-FTB	UD_French-ParTUT	UD_French-Sequoia	UD_Galician-TreeGal	UD_German	UD_German-PUD	UD_Gothic	UD_Hebrew	UD_Hindi	UD_Hindi-PUD	UD_Hungarian	UD_Italian	UD_Italian-PUD	UD_Italian-ParTUT	UD_Italian-PoSTWITA	UD_Japanese	UD_Japanese-PUD	UD_Kazakh	UD_Kurmanji	UD_Latin-ITTB	UD_Latin-PROIEL	UD_Lithuanian	UD_Marathi	UD_Naija	UD_Norwegian-Nynorsk	UD_Norwegian-NynorskLIA	UD_OldFrench-SRCMF	UD_Old_Church_Slavonic	UD_Persian	UD_Polish	UD_Portuguese	UD_Portuguese-BR	UD_Romanian	UD_Romanian-Nonstandard	UD_Russian	UD_Russian-PUD	UD_Russian-SynTagRus	UD_Serbian	UD_Slovak	UD_Slovenian	UD_Slovenian-SST	UD_Spanish	UD_Spanish-AnCora	UD_Swedish	UD_Swedish-LinES	UD_Swedish-PUD	UD_Tamil	UD_Turkish	UD_Ukrainian	UD_Upper_Sorbian	UD_Urdu	UD_Uyghur
UD_Italian-ParTUT	0.13929047319091026	0.22239893273692513	0.997876061579683	0.1551727194839827	0.7785576392456313	0.003713559567819491	0.0030120822970722827	0.39928165452332776	0.1793852687391374	0.234053514160816	0.01413927984574792	0.2153634071698367	0.054324490216717036	0.08120670578483868	0.04870537773832462	0.008603803851058078	0.008894690073269707	0.0012142131394745626	0.056375766353481516	0.003884487602101916	0.007847648030623433	0.030681277155236164	0.015761590041535656	0.02180032209979721	0.01799685895126013	0.02402550626949329	0.022253508877899564	0.19061560750319495	0.22847075757164703	0.23522122208098084	0.06536776605198014	0.018941141808032746	0.06846162138935319	0.022721102049809372	0.046633838659078775	0.06007638222967138	0.09444589345740129	0.5026036622727583	0.7623352683977049	0.39110512318865387	0.39351695260883035	0.33708773446026996	0.008362937480387522	0.0019795325779410344	0.0	0.0353911900835695	0.39546609792087717	0.39546609792087717	0.39416464833248277	0.8408216170468508	0.4779713580386534	0.4168228690302396	0.00044319207958676277	0.38396678192406186	0.027337000637449815	0.01733767779703399	0.004189285443450763	0.08275532828251464	0.7376297826739606	0.6545546360254999	0.35657415238438306	0.00644702452073731	0.006005572515826119	0.23019698406299427	0.5423146497727704	0.007689962363918723	0.011311480535022622	0.0022403342071009025	0.07064413117976243	0.08459011702145691	0.005002935770480499	0.013589905301811589	0.1999615448200921	0.13492393576280326	0.018737450766866393	0.02025702897174131	0.024251799700008236	0.3954570293006321	0.3956221829312483	0.04403479359267515	0.002342639188926854	0.3909964745296194	0.39474281797249344
UD_Italian-PoSTWITA	0.067962251883386	0.16369384043797564	0.9965965798013907	0.04491606080052002	0.6624398022258146	0.050842449327972106	0.058237125729351025	0.3273963233900271	0.2613890584647087	0.09174806348095998	0.09321476291966568	0.29235673273506835	0.14882556690801396	0.16006387371647945	0.09513208668287443	0.03111663758698291	0.04237052060243385	0.04955148991203173	0.06287917973831936	0.04666863658649034	0.075776250544065	0.003292961711353848	0.014338824039670461	0.11116742050852901	0.10254284399080804	0.11601914085192111	0.112175561137413	0.20911522077925004	0.259186195270788	0.2715091394624921	0.004675147179506789	0.0025850197808798825	0.0055436549724907636	0.0014182860328425528	0.0007901845605103874	0.047280728567071995	0.06831320386471784	0.46758993403805993	0.5147010863928221	0.33975043675084493	0.3267885726601958	0.33463236826580445	0.009428119576767813	0.053883810485992334	0.0353911900835695	0.0	0.3201428196400685	0.3201428196400685	0.3186792129763175	0.7055752587706847	0.4152786456510633	0.36028814993004354	0.0279690795509413	0.31606244909035364	0.12299397954373137	0.10099891656903415	0.0634516348524864	0.013650821855116124	0.693606915524097	0.4193294942132165	0.3822858865959958	0.011741230599286112	0.012339407934898183	0.08914209634463321	0.32880233846505524	0.07363329667257656	0.08585072733054577	0.05336620729473318	0.14146589418541067	0.09537965063129239	0.02071764585426905	0.006289593799049142	0.07012354003389643	0.03353538226514019	0.10425999350624482	0.10769196988441765	0.11650404865988317	0.3200890061699061	0.32408831229588564	0.08693566189998558	0.019612486598445833	0.3383383077223566	0.31944187966145743
UD_Japanese	0.172125677092835	0.13802373291132863	0.4924091372415019	0.26371486494529117	0.090183135495704	0.3767685576785518	0.41641715110132527	0.0001498758572876513	0.20931929723733766	0.28493392661086714	0.465237389850535	0.1830585411198853	0.3805851221598687	0.3322885445052819	0.2903280323467591	0.3221726044595751	0.33208008036185577	0.41394029846325275	0.23468082418477076	0.3666412686543513	0.43751659244808516	0.288841599402862	0.297499841566787	0.4824002674775064	0.4733392621676089	0.4895907271151577	0.4857540146224115	0.19048628833531023	0.21937352617536698	0.22882113693857242	0.30406279842423956	0.33506391141867686	0.30262669297117784	0.33121657903765167	0.31295311758209643	0.21794740445719074	0.1883609767168256	0.20398366579259897	0.487688492538513	0.004750305459212623	0.0006296190912397082	0.04940059810013109	0.3527987376745316	0.41973053022596973	0.39546609792087717	0.3201428196400685	0.0	0.0	6.997206948300416e-06	0.18739767482258274	0.1737530841894841	0.16120281458293884	0.3848149291545072	0.0006598812984250912	0.49716987965015635	0.4726593924733168	0.42742950292943926	0.2532716704967334	0.2915969947590109	0.44515412167294355	0.23103995819212686	0.3554380203225418	0.3572226078374756	0.29705562684818343	0.3148756687461741	0.4224145745668172	0.45731746051727107	0.4031227557361988	0.3209320322247454	0.2194319788973219	0.3376427650153948	0.3260612071859673	0.28812333458712336	0.27451162190664	0.4752366437655985	0.47674166813573193	0.4900920244540887	9.024901720389167e-07	0.00013910431466579443	0.28870853962603826	0.3717902082411013	0.004255738364795203	1.7651660482176368e-06
UD_Japanese-PUD	0.172125677092835	0.13802373291132863	0.4924091372415019	0.26371486494529117	0.090183135495704	0.3767685576785518	0.41641715110132527	0.0001498758572876513	0.20931929723733766	0.28493392661086714	0.465237389850535	0.1830585411198853	0.3805851221598687	0.3322885445052819	0.2903280323467591	0.3221726044595751	0.33208008036185577	0.41394029846325275	0.23468082418477076	0.3666412686543513	0.43751659244808516	0.288841599402862	0.297499841566787	0.4824002674775064	0.4733392621676089	0.4895907271151577	0.4857540146224115	0.19048628833531023	0.21937352617536698	0.22882113693857242	0.30406279842423956	0.33506391141867686	0.30262669297117784	0.33121657903765167	0.31295311758209643	0.21794740445719074	0.1883609767168256	0.20398366579259897	0.487688492538513	0.004750305459212623	0.0006296190912397082	0.04940059810013109	0.3527987376745316	0.41973053022596973	0.39546609792087717	0.3201428196400685	0.0	0.0	6.997206948300416e-06	0.18739767482258274	0.1737530841894841	0.16120281458293884	0.3848149291545072	0.0006598812984250912	0.49716987965015635	0.4726593924733168	0.42742950292943926	0.2532716704967334	0.2915969947590109	0.44515412167294355	0.23103995819212686	0.3554380203225418	0.3572226078374756	0.29705562684818343	0.3148756687461741	0.4224145745668172	0.45731746051727107	0.4031227557361988	0.3209320322247454	0.2194319788973219	0.3376427650153948	0.3260612071859673	0.28812333458712336	0.27451162190664	0.4752366437655985	0.47674166813573193	0.4900920244540887	9.024901720389167e-07	0.00013910431466579443	0.28870853962603826	0.3717902082411013	0.004255738364795203	1.7651660482176368e-06
UD_Kazakh	0.17034341692002386	0.13619788176150138	0.49135483301352156	0.26212977934022874	0.09094992840572058	0.3754334389571501	0.4151608052522652	0.0001879812658320823	0.20883356737263936	0.2834577952291796	0.4640882084119252	0.18274749160815484	0.3794268673835407	0.3323779022846659	0.2888011014762063	0.3207138334069004	0.33064274295688045	0.41268145468285566	0.23303323366432283	0.3652777645441917	0.4363334963650929	0.28732536494678473	0.29600020913025704	0.481288857283935	0.4722202571035218	0.4884946609534767	0.48464793150732544	0.19127228269826757	0.22044052081037713	0.22993993223897335	0.30256549729139404	0.33363309335958824	0.3011326833851855	0.3297788891086134	0.31147403282067077	0.21629095176912516	0.18663192645139948	0.20226998997235723	0.4866932858300256	0.004878094883829176	0.0006728129535709115	0.050035912934143445	0.3514054331575063	0.4184813174688391	0.39416464833248277	0.3186792129763175	6.997206948300416e-06	6.997206948300416e-06	0.0	0.1867228798032292	0.17197461419162352	0.15939703950902984	0.38349054957135276	0.0007438563225320438	0.49608737947785675	0.4715352426708993	0.42623125766003145	0.25166586386317635	0.29010543135343103	0.44396114305000167	0.2293963302919373	0.3540509776768811	0.3558512512160241	0.29556481583939653	0.3134007228815293	0.42117316847828834	0.4561491654634956	0.40184556248776404	0.31947012458960133	0.21775214492274297	0.33621801501418747	0.3246138282060709	0.28665196307608376	0.27297726929562016	0.4741242639273602	0.47565069943435967	0.4889970926707877	1.166250744089048e-05	0.00015669202817591987	0.28717953567637244	0.37043778884477285	0.00436338336310671	1.1788206781937483e-05
UD_Kurmanji	0.3938661729077916	0.27447856998380993	0.20270591347423306	0.5330733778876384	0.1003452783387313	0.8069612390815359	0.8680686565275849	0.1878267832537961	0.5463194951912447	0.5168496281144186	0.9324795330386402	0.5057357226120791	0.7850887220607216	0.8597110983681333	0.6332310994935519	0.7201373851059962	0.7336665980277237	0.8671698182857028	0.5458802316280253	0.7907237497776956	0.898847496245633	0.6602186700100443	0.6810794796085529	0.95178028642005	0.942840748332543	0.9608970493253635	0.9563917213035822	0.6837524121771557	0.7244022900469673	0.736904477611658	0.6605830651122195	0.7391575290717396	0.6570158804812392	0.7310758427603098	0.6869924857171943	0.5232336240952025	0.4499535189271894	0.14552345255255306	0.43717242503301224	0.208087152699303	0.1928213240407185	0.3653559662350532	0.7725903312140802	0.8747371284484411	0.8408216170468508	0.7055752587706847	0.18739767482258274	0.18739767482258274	0.1867228798032292	0.0	0.1224025636332029	0.1506017786573357	0.8249874378501559	0.20588388195820617	0.9692426240646481	0.941988170897351	0.8881753913637059	0.5677306669506745	0.10098835658348593	0.44097111563057234	0.2966123991421792	0.7776359517550274	0.7821233886174654	0.5338048266943398	0.32088283717414934	0.8721590269391872	0.9227542422506412	0.8493348164955808	0.6596211485612754	0.49833335100999565	0.7488367791246835	0.7279515924951783	0.5468608773373375	0.5683557962869727	0.9453967189330463	0.9485041669746357	0.9614701187485234	0.1878873351766479	0.1881147155275512	0.6352272573096727	0.8046454286894582	0.20522267842117625	0.188358629722582
UD_Latin-ITTB	0.16784438367000576	0.06626509704876149	0.2019084801328812	0.3466847761045265	0.28140431775622343	0.4353945414197924	0.489127954489878	0.17424642350219832	0.2715655369932575	0.38799853236932325	0.5369328824681223	0.26044883762718296	0.39885983259949953	0.5744366116123798	0.276109277923694	0.3708192948313177	0.3749986844498192	0.49376836967464277	0.2255092583061934	0.42253234783691873	0.512230504607791	0.3620767902602309	0.355438887717185	0.5499755043663397	0.5446079385823834	0.5575826401015187	0.5541660944500508	0.5442802287518175	0.5997073779434623	0.6114858804493254	0.40203169615104883	0.42707817214860877	0.4017742738400215	0.42458752169121483	0.40941009666942185	0.2223045166505282	0.171156856593083	0.0073567905336673345	0.5770275899552584	0.17868631752521835	0.173112471508429	0.3000941010447328	0.4419967907569199	0.49836360603020535	0.4779713580386534	0.4152786456510633	0.1737530841894841	0.1737530841894841	0.17197461419162352	0.1224025636332029	0.0	0.00269320908102777	0.46903921038387375	0.18644007012780095	0.5637247161345058	0.5440878719518758	0.5081976123570151	0.32188943953607263	0.05028540032709761	0.5282113599277027	0.05869428814181443	0.4427938818477579	0.44693725347188684	0.4003056909650824	0.35148067076040357	0.48560558795021525	0.5300443681109908	0.4740632958404126	0.2886720436150211	0.18342566604622657	0.4043872993078891	0.40635746179617405	0.3959011420156028	0.3693034777135209	0.5467201049140363	0.5497362792941172	0.5580120221469842	0.1744981219606343	0.17183267273013758	0.27970628694065613	0.45813652961494855	0.17580105700967075	0.17463378887852654
UD_Latin-PROIEL	0.13355799003300484	0.04388944399520511	0.2395094585929075	0.30537977649005865	0.29671802772083755	0.3765546103030245	0.4276664862963814	0.16199306617210008	0.23549222034257777	0.3515752545663462	0.4741110000145019	0.2280023785885399	0.3459901264994816	0.5156154245171142	0.22867052542324584	0.31550927997509925	0.31949188267087647	0.43194806477201886	0.18121080187338368	0.36432532119110017	0.45006293796339636	0.30918348825881126	0.3015233201423724	0.48717097789907915	0.4817419121285986	0.4946031644693797	0.4912008332811806	0.4964182378709078	0.5524454929386585	0.5642338158043525	0.3502949300462449	0.3700764939539306	0.3503200382194377	0.368038805634737	0.35568461836255816	0.1785176837877941	0.13276849960612724	0.011754435352522408	0.5772039535971889	0.1654777904234953	0.1604070970221101	0.2764040582715982	0.3833434820987852	0.43638360717012004	0.4168228690302396	0.36028814993004354	0.16120281458293884	0.16120281458293884	0.15939703950902984	0.1506017786573357	0.00269320908102777	0.0	0.4083687131055368	0.17228771501904538	0.5007305323681218	0.48119179256605293	0.44592611648273583	0.2754563309268886	0.07283227337033216	0.5214242229351518	0.048002681296813954	0.38392927742204475	0.3878365492676171	0.36296567286701287	0.34338392456208844	0.42468880732742587	0.46731585367884276	0.41325780099127385	0.2424673775033186	0.14353032650699105	0.347194188903035	0.3498579096023061	0.35615205285298357	0.325171829905739	0.48381553185008574	0.48681537840629174	0.49503106971735633	0.16191195862576613	0.1593785903331726	0.23170431050747076	0.3981674381772071	0.16272235359705323	0.16197977915250705
UD_Lithuanian	0.12818031131093133	0.21300909513371957	0.9977240687334007	0.1397241248405534	0.7646618055047152	0.0054950787343209795	0.005705130193655483	0.3890321691413149	0.18572805477055643	0.2152669598310042	0.01956446619776031	0.22126833939722002	0.06163390983253636	0.08684549023918187	0.050567449058296354	0.007623648869465871	0.009153243156564184	0.003123275476282661	0.05375791859677581	0.005176111587954835	0.011992050072325622	0.024145925310185	0.012104636506152011	0.02841460161471787	0.02405334457998143	0.030944214881202692	0.02893205013763045	0.18982894145851492	0.22919767866441654	0.23660123174558645	0.05519572043019827	0.013609571992089897	0.05804933405382917	0.016844499584603545	0.03807162779797735	0.0552928993572358	0.08827880861846227	0.49688385358344855	0.7335341832163901	0.3831444128097866	0.38382918656376763	0.334455658018456	0.004960580105534795	0.004294012516711909	0.00044319207958676277	0.0279690795509413	0.3848149291545072	0.3848149291545072	0.38349054957135276	0.8249874378501559	0.46903921038387375	0.4083687131055368	0.0	0.3741123306446126	0.03468104840603037	0.023291937790960504	0.007342309459413832	0.07169538325324065	0.7317277692152461	0.626771606353494	0.3571912412809686	0.0035152996586846896	0.0031896491143263983	0.2115379132348434	0.5165841920951818	0.011609676094100796	0.01621450025745197	0.004467862071701911	0.07533823166106945	0.082556380022624	0.003242510707022417	0.009261687877355151	0.18246140543433786	0.12040458154351896	0.024906816339195226	0.026647694022993607	0.03120050861879986	0.38480077682032077	0.3853993763008543	0.04548222140374181	0.0007483321544052846	0.3828882209211051	0.3840916019701628
UD_Marathi	0.17687693455824094	0.14474882540309486	0.5055719616139467	0.2689426167909167	0.09670955369564793	0.365057460887819	0.4031688748695188	0.0004627680436577464	0.19562392054520605	0.29319372514157827	0.4494363556185452	0.16964142491438372	0.36581318814888675	0.31086714135097115	0.28211959627431715	0.31364833559599226	0.3225979127419384	0.4011335427963595	0.23070096560020426	0.3555272890901261	0.42282071915321395	0.2848514282088894	0.29125496058627554	0.46567334460471965	0.45698023991014336	0.4725625358266874	0.46892780236028997	0.17231631046468	0.19905627383413693	0.2078436199073982	0.30277794030667204	0.32894990665163215	0.3015550223006268	0.3256065326399218	0.3100160170647902	0.21554693703505623	0.18852632810909675	0.2147205055255259	0.5103411377843557	0.002852536194583366	0.0004251646100350559	0.038903804477508075	0.34483766059010457	0.406581594379374	0.38396678192406186	0.31606244909035364	0.0006598812984250912	0.0006598812984250912	0.0007438563225320438	0.20588388195820617	0.18644007012780095	0.17228771501904538	0.3741123306446126	0.0	0.4798096445998188	0.4563845957001432	0.413416772358989	0.25429984751873136	0.3062814521648616	0.4661736127044518	0.2334056707631028	0.3470837250674971	0.34865923061884585	0.30510767638951	0.33512679948613067	0.40842424219501006	0.4419598290552569	0.39041372989406675	0.3109103154587044	0.21628695334695236	0.32904983246914643	0.31944958635309273	0.29465555073371885	0.278180086793985	0.45876550833938723	0.4600173370465709	0.473039323440404	0.0006366721322453861	0.000483186487016396	0.28064116903938896	0.36213697753105045	0.0025874505251121116	0.0006204650193358807
UD_Naija	0.2524635041560156	0.31959279926529716	0.9991271321121091	0.3016999046145701	0.893775378250641	0.020496185132513722	0.012705658162707634	0.49773448824262523	0.15517669555899283	0.4041903722399487	0.0021773427644388166	0.19346252303673306	0.0264265572267941	0.06551324189085894	0.06347414285110231	0.04677909917831613	0.03739811682656291	0.01707886574680051	0.10585526974789905	0.024483422735222526	0.006070596273493045	0.11151167978470988	0.07459763053782542	0.00032659381000099685	0.0009914926970510107	0.00010846531678687654	0.0002645321727799965	0.22167661737255384	0.24655885942544375	0.24800683663666234	0.17349913642256565	0.09074261311547627	0.17837179579168383	0.09865786171217084	0.1427841111143907	0.1263356092265464	0.17043993600795515	0.5625396807523151	0.9943254134566551	0.4719554764324496	0.4877654471352155	0.37803391775978523	0.06544076082238459	0.014658037072401209	0.027337000637449815	0.12299397954373137	0.49716987965015635	0.49716987965015635	0.49608737947785675	0.9692426240646481	0.5637247161345058	0.5007305323681218	0.03468104840603037	0.4798096445998188	0.0	0.0011500520243830081	0.010258429591421647	0.19727758527698946	0.7917496900245247	0.8819221600626811	0.37157418470621195	0.05991253797438301	0.0585813363936345	0.3994581281042191	0.7571268215005506	0.007670514469426903	0.0035099396314949294	0.015589103045426489	0.06264522238198711	0.12864425075906472	0.04937584615197377	0.07772921496828289	0.3611131769460506	0.2748258505409864	0.0008287249435977584	0.0005751964206421878	9.37638855845746e-05	0.49720074731501407	0.49397959179959194	0.06218193595837751	0.04550161828649468	0.4730011284053902	0.49646924104520707
UD_Norwegian-Nynorsk	0.22577748002420583	0.2964845308821843	0.9988423812068689	0.2683582068613526	0.8679208973742107	0.012638222643496566	0.006278202272473998	0.4738784323245888	0.15565312970940315	0.36640319464795623	0.00016609297964764735	0.19349717964463375	0.0277064030617995	0.06364700297945003	0.05622757909030163	0.03463220995227978	0.027203108475388427	0.009397063178409715	0.09164310953465937	0.015860469639329855	0.0019616687642735053	0.090852561857233	0.0583086566683666	0.0002675745852791511	7.127810829565817e-06	0.0005522803192163916	0.00031258984819282354	0.21027473546063036	0.2378128259415112	0.24034175523119716	0.14749775917556396	0.07186019487725426	0.15202174226286969	0.07895754794978871	0.11911561170423457	0.10873970488853701	0.15104018263021557	0.5482203901587758	0.9464069378710422	0.4515653060683995	0.46472905276551923	0.3652042581549678	0.049480775730310955	0.007623943904210395	0.01733767779703399	0.10099891656903415	0.4726593924733168	0.4726593924733168	0.4715352426708993	0.941988170897351	0.5440878719518758	0.48119179256605293	0.023291937790960504	0.4563845957001432	0.0011500520243830081	0.0	0.004546744947297898	0.17006478377246914	0.779637760876041	0.8345157582881095	0.36565554556629465	0.044672149234329606	0.04351135687469865	0.3618545592734854	0.7117499954407118	0.0032217734041786183	0.0006481583334239094	0.00841636875759022	0.06008940996651835	0.1156525079934837	0.03596243144202027	0.06036642842595341	0.32498647449061857	0.2427131351559716	2.8359748781237037e-05	0.00012842492414855133	0.0005871653946180055	0.4726799243590615	0.4701385755037004	0.054232221427120364	0.032321801802153716	0.4523890368784296	0.4719491424327691
UD_Norwegian-NynorskLIA	0.1780599978749	0.25538850933665613	0.9982820672795643	0.20712954987647658	0.817282526694157	0.003774905802881756	0.00030022215324077006	0.4299380255727271	0.16228512499950376	0.29567027305613836	0.0030017089631779736	0.19897737797060722	0.036879232430921505	0.06623315375611716	0.048281285945532715	0.017099887116731605	0.0135985847556499	0.0009060539636169818	0.0696190473046403	0.005456074191929061	0.0006166134181635474	0.05602720254227411	0.03238625744489876	0.006980187431279039	0.004882680403902606	0.008261744845156294	0.007237712557344733	0.19285013481505153	0.22546054481060396	0.23011716686035077	0.10167493577928333	0.040694634774453564	0.10547499585541587	0.046118804910279976	0.0781205860713482	0.07987580768795222	0.11830488666927086	0.5228642573722491	0.851584525992473	0.4146562508501652	0.42247898384034943	0.3438747620153727	0.02427302903251105	0.00043179671395909835	0.004189285443450763	0.0634516348524864	0.42742950292943926	0.42742950292943926	0.42623125766003145	0.8881753913637059	0.5081976123570151	0.44592611648273583	0.007342309459413832	0.413416772358989	0.010258429591421647	0.004546744947297898	0.0	0.12168145735192581	0.7570828512041404	0.7414821430533987	0.35823221407290373	0.02092656047440533	0.020111378623152265	0.291520194422342	0.6235865800466616	0.0011948886010031412	0.0017911973097068934	0.0009428935891900858	0.061434104937631684	0.09588851124536113	0.01590525247968222	0.03229766848744198	0.2578348776886591	0.1840989573127707	0.005269075796360823	0.006069568911621581	0.008394882289585848	0.42742910837375814	0.4262549877198809	0.04490278466980446	0.012753575470812573	0.41503484755165154	0.4267048081299626
UD_OldFrench-SRCMF	0.028148581613983037	0.1063022768454347	0.894603236904395	0.014141971428312528	0.5570992895621176	0.09605280403675909	0.11289961724606112	0.2612646811281446	0.27838401278917413	0.04812553614187687	0.16026785354712858	0.3026468061549996	0.1989237797741754	0.22478953400567758	0.11517402035957514	0.05991016388985182	0.07508604040211087	0.1028427775413584	0.06322689129841752	0.08886632804245997	0.1368471765619761	0.013136099715487015	0.032968237611064155	0.1823051757888936	0.171882777203771	0.18871738480586764	0.18397448763004842	0.23981850829218265	0.296853291783468	0.3117188721875839	0.00566060567748472	0.02537010332221301	0.005483292630600212	0.021953862368560784	0.009275694564300219	0.04081786039062074	0.0476299901165278	0.3812357072348046	0.4079704785363768	0.2814217824449594	0.262713395274213	0.31256187583467177	0.04063789490403058	0.1087951527478731	0.08275532828251464	0.013650821855116124	0.2532716704967334	0.2532716704967334	0.25166586386317635	0.5677306669506745	0.32188943953607263	0.2754563309268886	0.07169538325324065	0.25429984751873136	0.19727758527698946	0.17006478377246914	0.12168145735192581	0.0	0.585727314689483	0.321343994144362	0.3364460720943019	0.044568635368422704	0.0460639127536	0.04788021587670821	0.22659505796894508	0.13070729815444193	0.15090168880229748	0.10490735037390742	0.16846009942653817	0.08879165292518343	0.05204386300855357	0.029805950016131733	0.03490603063371256	0.010493651572290985	0.1740974484388328	0.17835248916704682	0.18931442031569534	0.2532995306715925	0.25813688904133647	0.10681749260967499	0.058554156387985334	0.27924804957234983	0.25276420628716456
UD_Old_Church_Slavonic	0.38297315504748586	0.22315654074295344	0.054866958880331884	0.6131484028238279	0.29841390862502437	0.6784551866161888	0.7374652672985593	0.28855784288074104	0.3938978821392589	0.6519737295761028	0.7752121684897126	0.3697721359890901	0.5863770600192875	0.7917238596163373	0.47292361607712574	0.6152305163343474	0.6133024716909654	0.7479019665022737	0.4346733488817074	0.6658306419557858	0.7551369830092379	0.6273130035101417	0.6090466200867939	0.7814197846478371	0.7794516912002902	0.7879773769651777	0.7858792500567295	0.7500401083513293	0.793511049842603	0.8014260348932281	0.6821761853062722	0.7020679423841933	0.6820630900811095	0.70073668028156	0.6888478204288849	0.44134907691584535	0.37592211337704295	0.03257821895512991	0.7411407332325857	0.28409111549446475	0.28620175229871125	0.417605624863839	0.7130046489202131	0.7508634343136269	0.7376297826739606	0.693606915524097	0.2915969947590109	0.2915969947590109	0.29010543135343103	0.10098835658348593	0.05028540032709761	0.07283227337033216	0.7317277692152461	0.3062814521648616	0.7917496900245247	0.779637760876041	0.7570828512041404	0.585727314689483	0.0	0.7165745077975676	0.11122584200534702	0.7120611388691944	0.7164794641820107	0.6673320324236545	0.5360350050175966	0.724888169779311	0.7709192841376395	0.7224079853822061	0.46444207494857137	0.3714208604624515	0.6606109777970732	0.6739150608341489	0.666557245919383	0.6421167416480391	0.7810685543962572	0.7828565803743491	0.7882410702829429	0.2925051281372656	0.2868998499108183	0.4811354593153847	0.7244143722971204	0.28154934846558166	0.29289638229205295
UD_Persian	0.33933150160040293	0.42276421180188295	0.9911907544633022	0.20915558868747275	0.4802659766039391	0.6978395588063528	0.7265055691780108	0.45916248701425444	0.9034300306165441	0.13241609017514888	0.8166884446591269	0.9024353138297452	0.8897856524293619	0.8474043141644516	0.7157987772559538	0.6123810780408332	0.6514986763200359	0.701200820842122	0.5772970243819339	0.6824258591151652	0.7740163938872546	0.44534479730413334	0.5306043497954482	0.8569133460590768	0.8379713235129972	0.8673233672154271	0.8591156025374134	0.6840043978162031	0.7453878995611503	0.7684055328469659	0.3434122676449689	0.4793143797804629	0.3369528142785505	0.4634959901928357	0.38742983459427094	0.5104260245986696	0.47893854827772975	0.6381714859595068	0.0066470447584880965	0.5283075012493423	0.47478186894610874	0.677226529024965	0.536331036609863	0.714256477204317	0.6545546360254999	0.4193294942132165	0.44515412167294355	0.44515412167294355	0.44396114305000167	0.44097111563057234	0.5282113599277027	0.5214242229351518	0.626771606353494	0.4661736127044518	0.8819221600626811	0.8345157582881095	0.7414821430533987	0.321343994144362	0.7165745077975676	0.0	0.7857054411021742	0.5504660595232014	0.5539699523997794	0.13510527219601542	0.023796799922037537	0.7667797352219212	0.7992115039292339	0.7115122981261508	0.8128451334946599	0.6055937036717376	0.586667570342855	0.5089048589705735	0.1607672250494161	0.2312657180237434	0.8417979890280338	0.8493186245813444	0.8683504242250648	0.44499358099383357	0.4586867632125461	0.7010910655622584	0.5911666213262345	0.5236135180498207	0.44489758980138405
UD_Polish	0.19645306280203867	0.09227379571404704	0.23328615475689307	0.41550465239621803	0.42008005630066536	0.3022894637875535	0.34449191535444	0.22786933778127205	0.12078646794367687	0.5004524381734126	0.36380203845305537	0.11937910497711601	0.2168654806100745	0.40589950612729186	0.15433038522130604	0.26933619637827	0.26060826477154164	0.3568043627499128	0.1529414716366303	0.2949981225167909	0.35238077292643677	0.32128440604308595	0.2831429391185173	0.36512083436721887	0.36518826001766025	0.36960160749413495	0.3685528203726849	0.4575399643796607	0.5002808787938063	0.5057740866791303	0.40202298896382915	0.36980972385305233	0.4046741376597338	0.37355553356859617	0.3899448633460688	0.17270555873927007	0.1424713238300772	0.03597021747845053	0.8578393471719326	0.20734528512614092	0.220189102092746	0.26152574623928826	0.36280306003642115	0.35714660258764497	0.35657415238438306	0.3822858865959958	0.23103995819212686	0.23103995819212686	0.2293963302919373	0.2966123991421792	0.05869428814181443	0.048002681296813954	0.3571912412809686	0.2334056707631028	0.37157418470621195	0.36565554556629465	0.35823221407290373	0.3364460720943019	0.11122584200534702	0.7857054411021742	0.0	0.35844902378725807	0.3611728193726088	0.5104775444371108	0.5791304107674138	0.32907498684160563	0.3621799147866054	0.3346920058533208	0.14017498843594411	0.1102670671531123	0.30920122221895574	0.33877949066089796	0.4901219204304176	0.4248941533362537	0.36615480104784015	0.36696853278619035	0.3697359012555781	0.23180580281232666	0.22478429184029602	0.1614341623074078	0.35884423728880754	0.2060892058825773	0.23178729865842984
